韩国	hán guó	1	2244	h-f,an-ang,an-ai,g-k
湖南	hú nán	1	2253	h-f,n-l,an-ang,an-ai
真是	zhēn shi	1	2263	z-zh,en-eng,s-sh
个体	gè tǐ	1	2273	g-k
苏联	sū lián	1	2276	s-sh,n-l,r-l,ian-iang
县委	xiàn wěi	1	2293	ian-iang
之下	zhī xià	1	2298	z-zh
对外	duì wài	1	2301	an-ai
药品	yào pǐn	1	2315	in-ing
一行	yī xíng	1	2324	in-ing
本主	běn zhǔ	1	2333	en-eng,z-zh
爱国	ài guó	1	2337	an-ai,g-k
大队	dà duì	1	2349	
出来	chū lái	1	2362	c-ch,n-l,r-l,an-ai
共有	gòng yǒu	1	2375	g-k,eng-ong,on-ong,un-ong
懂得	dǒng de	1	2384	eng-ong,on-ong,un-ong
西北	xī běi	1	2387	
股指	gǔ zhǐ	1	2389	g-k,z-zh
来信	lái xìn	1	2391	n-l,r-l,an-ai,in-ing
人人	rén rén	1	2393	r-l,en-eng
要闻	yào wén	1	2394	en-eng
好几	hǎo jǐ	1	2396	h-f
遭到	zāo dào	1	2402	z-zh
能否	néng fǒu	1	2416	n-l,en-eng,eng-ong,h-f
江苏	jiāng sū	1	2422	ian-iang,s-sh
各界	gè jiè	1	2438	g-k
税收	shuì shōu	1	2453	s-sh
权益	quán yì	1	2459	uan-uang
澳门	ào mén	1	2476	en-eng
乡镇	xiāng zhèn	1	2481	ian-iang,z-zh,en-eng
云南	yún nán	1	2482	un-ong,un-iong,n-l,an-ang,an-ai
毫无	háo wú	1	2489	h-f
高校	gāo xiào	1	2498	g-k
内地	nèi dì	1	2504	n-l
周刊	zhōu kān	1	2514	z-zh,g-k,an-ang,an-ai
西安	xī ān	1	2519	an-ang,an-ai
得以	dé yǐ	1	2521	
山西	shān xī	1	2539	s-sh,an-ang,an-ai
之际	zhī jì	1	2547	z-zh
建国	jiàn guó	1	2548	ian-iang,g-k
杭州	háng zhōu	1	2550	h-f,an-ang,z-zh
林业	lín yè	1	2558	n-l,r-l,in-ing
听见	tīng jiàn	1	2562	in-ing,ian-iang
优化	yōu huà	1	2565	h-f
赢得	yíng dé	1	2567	in-ing
影片	yǐng piàn	1	2569	in-ing,ian-iang
中共	zhōng gòng	1	2570	z-zh,eng-ong,on-ong,un-ong,g-k
成都	chéng dū	1	2572	c-ch,en-eng,eng-ong
双手	shuāng shǒu	1	2574	s-sh,uan-uang
论坛	lùn tán	1	2575	n-l,r-l,un-ong,un-iong,an-ang,an-ai
工会	gōng huì	1	2583	g-k,eng-ong,on-ong,un-ong,h-f
欧盟	ōu méng	1	2590	en-eng,eng-ong
达成	dá chéng	1	2595	c-ch,en-eng,eng-ong
扶贫	fú pín	1	2597	h-f,in-ing
福建	fú jiàn	1	2609	h-f,ian-iang
前往	qián wǎng	1	2611	ian-iang,an-ang
说道	shuō dao	1	2618	s-sh
广西	guǎng xī	1	2620	g-k,uan-uang
巴黎	bā lí	1	2626	n-l,r-l
外资	wài zī	1	2630	an-ai,z-zh
有机	yǒu jī	1	2636	
东部	dōng bù	1	2654	eng-ong,on-ong,un-ong
河北	hé běi	1	2659	h-f
人事	rén shì	1	2664	r-l,en-eng,s-sh
电力	diàn lì	1	2671	ian-iang,n-l,r-l
饭店	fàn diàn	1	2675	h-f,an-ang,an-ai,ian-iang
境内	jìng nèi	1	2679	in-ing,n-l
上市	shàng shì	1	2683	s-sh,an-ang
同期	tóng qī	1	2684	eng-ong,on-ong,un-ong
再说	zài shuō	1	2695	z-zh,an-ai,s-sh
网上	wǎng shàng	1	2704	an-ang,s-sh
算是	suàn shì	1	2705	s-sh,uan-uang
剩下	shèng xià	1	2706	s-sh,en-eng,eng-ong
乃至	nǎi zhì	1	2715	n-l,an-ai,z-zh
经贸	jīng mào	1	2717	in-ing
会长	huì zhǎng	1	2729	h-f,z-zh,an-ang
未能	wèi néng	1	2743	n-l,en-eng,eng-ong
专项	zhuān xiàng	1	2764	z-zh,uan-uang,ian-iang
赶到	gǎn dào	1	2770	g-k,an-ang,an-ai
陕西	shǎn xī	1	2773	s-sh,an-ang,an-ai
常委	cháng wěi	1	2775	c-ch,an-ang
农户	nóng hù	1	2795	n-l,eng-ong,on-ong,un-ong,h-f
叫做	jiào zuò	1	2810	z-zh
正如	zhèng rú	1	2818	z-zh,en-eng,eng-ong,r-l
审议	shěn yì	1	2819	s-sh,en-eng
湖北	hú běi	1	2820	h-f
拉开	lá kāi	1	2846	n-l,r-l,g-k,an-ai
出于	chū yú	1	2856	c-ch
主办	zhǔ bàn	1	2869	z-zh,an-ang,an-ai
最佳	zuì jiā	1	2894	z-zh
总量	zǒng liàng	1	2904	z-zh,eng-ong,on-ong,un-ong,n-l,r-l,ian-iang
工商	gōng shāng	1	2922	g-k,eng-ong,on-ong,un-ong,s-sh,an-ang
此后	cǐ hòu	1	2925	c-ch,h-f
航母	háng mǔ	1	2930	h-f,an-ang
不用	bù yòng	1	2951	eng-ong,on-ong,un-ong
带有	dài yǒu	1	2952	an-ai
全局	quán jú	1	2954	uan-uang
公众	gōng zhòng	1	2959	g-k,eng-ong,on-ong,un-ong,z-zh
绿化	lǜ huà	1	2961	n-l,r-l,h-f
江西	jiāng xī	1	2962	ian-iang
哪些	nǎ xiē	1	2964	n-l
下乡	xià xiāng	1	2979	ian-iang
城里	chéng lǐ	1	2990	c-ch,en-eng,eng-ong,n-l,r-l
小雨	xiǎo yǔ	1	2994	
航空	háng kōng	1	2997	h-f,an-ang,g-k,eng-ong,on-ong,un-ong
微信	wēi xìn	1	2999	in-ing
一口	yī kǒu	1	3002	g-k
安徽	ān huī	1	3004	an-ang,an-ai,h-f
上年	shàng nián	1	3010	s-sh,an-ang,n-l,ian-iang
截至	jié zhì	1	3012	z-zh
中东	zhōng dōng	1	3019	z-zh,eng-ong,on-ong,un-ong
笔者	bǐ zhě	1	3035	z-zh
英语	yīng yǔ	1	3036	in-ing
分类	fēn lèi	1	3039	h-f,en-eng,n-l,r-l
财务	cái wù	1	3042	c-ch,an-ai
总额	zǒng é	1	3046	z-zh,eng-ong,on-ong,un-ong
产权	chǎn quán	1	3048	c-ch,an-ang,an-ai,uan-uang
及其	jí qí	1	3069	
各方	gè fāng	1	3082	g-k,h-f,an-ang
市值	shì zhí	1	3085	s-sh,z-zh
较为	jiào wéi	1	3093	
东京	dōng jīng	1	3094	eng-ong,on-ong,un-ong,in-ing
副刊	fù kān	1	3099	h-f,g-k,an-ang,an-ai
南部	nán bù	1	3100	n-l,an-ang,an-ai
产能	chǎn néng	1	3107	c-ch,an-ang,an-ai,n-l,en-eng,eng-ong
本地	běn dì	1	3108	en-eng
处在	chǔ zài	1	3109	c-ch,z-zh,an-ai
泰国	tài guó	1	3111	an-ai,g-k
人力	rén lì	1	3113	r-l,en-eng,n-l
降水	jiàng shuǐ	1	3120	ian-iang,s-sh
军区	jūn qū	1	3123	un-ong,un-iong
越南	yuè nán	1	3124	n-l,an-ang,an-ai
埃及	āi jí	1	3127	an-ai
原有	yuán yǒu	1	3140	uan-uang
多年	duō nián	1	3148	n-l,ian-iang
龙头	lóng tóu	1	3185	n-l,r-l,eng-ong,on-ong,un-ong
付出	fù chū	1	3197	h-f,c-ch
沈阳	shěn yáng	1	3200	s-sh,en-eng,an-ang
地质	dì zhì	1	3202	z-zh
最为	zuì wéi	1	3232	z-zh
海上	hǎi shàng	1	3233	h-f,an-ai,s-sh,an-ang
当中	dāng zhōng	1	3244	an-ang,z-zh,eng-ong,on-ong,un-ong
专题	zhuān tí	1	3248	z-zh,uan-uang
眼里	yǎn li	1	3257	an-ang,an-ai,n-l,r-l
全年	quán nián	1	3261	uan-uang,n-l,ian-iang
沿着	yán zhe	1	3266	an-ang,an-ai,z-zh
年底	nián dǐ	1	3268	n-l,ian-iang
好好	hǎo hǎo	1	3275	h-f
举措	jǔ cuò	1	3291	c-ch
刑事	xíng shì	1	3292	in-ing,s-sh
日报	rì bào	1	3301	r-l
而已	ér yǐ	1	3302	
而言	ér yán	1	3312	an-ang,an-ai
辽宁	liáo níng	1	3336	n-l,r-l,in-ing
邪教	xié jiào	1	3341	
列入	liè rù	1	3364	n-l,r-l
天天	tiān tiān	1	3368	ian-iang
高于	gāo yú	1	3382	g-k
运作	yùn zuò	1	3394	un-ong,un-iong,z-zh
证券	zhèng quàn	1	3402	z-zh,en-eng,eng-ong,uan-uang
西南	xī nán	1	3411	n-l,an-ang,an-ai
此间	cǐ jiān	1	3413	c-ch,ian-iang
一方	yī fāng	1	3426	h-f,an-ang
治国	zhì guó	1	3433	z-zh,g-k
视为	shì wéi	1	3444	s-sh
老汉	lǎo hàn	1	3448	n-l,r-l,h-f,an-ang,an-ai
顾问	gù wèn	1	3454	g-k,en-eng
业界	yè jiè	1	3456	
济南	jǐ nán	1	3457	n-l,an-ang,an-ai
疫情	yì qíng	1	3464	in-ing
党政	dǎng zhèng	1	3467	an-ang,z-zh,en-eng,eng-ong
上证	shàng zhèng	1	3473	s-sh,an-ang,z-zh,en-eng,eng-ong
与会	yù huì	1	3474	h-f
实事	shí shì	1	3476	s-sh
本届	běn jiè	1	3484	en-eng
晚会	wǎn huì	1	3485	an-ang,an-ai,h-f
罚款	fá kuǎn	1	3495	h-f,g-k,uan-uang
一级	yī jí	1	3500	
东盟	dōng méng	1	3507	eng-ong,on-ong,un-ong,en-eng
华人	huá rén	1	3508	h-f,r-l,en-eng
视点	shì diǎn	1	3510	s-sh,ian-iang
北部	běi bù	1	3511	
早就	zǎo jiù	1	3512	z-zh
球员	qiú yuán	1	3517	uan-uang
班子	bān zi	1	3518	an-ang,an-ai,z-zh
审计	shěn jì	1	3521	s-sh,en-eng
低于	dī yú	1	3527	
长沙	cháng shā	1	3558	c-ch,an-ang,s-sh
市区	shì qū	1	3571	s-sh
不下	bù xià	1	3577	
近年	jìn nián	1	3581	in-ing,n-l,ian-iang
增进	zēng jìn	1	3585	z-zh,en-eng,eng-ong,in-ing
百年	bǎi nián	1	3589	an-ai,n-l,ian-iang
小孩	xiǎo hái	1	3590	h-f,an-ai
可谓	kě wèi	1	3595	g-k
民营	mín yíng	1	3596	in-ing
大赛	dà sài	1	3602	s-sh,an-ai
至此	zhì cǐ	1	3604	z-zh,c-ch
常务	cháng wù	1	3612	c-ch,an-ang
重建	chóng jiàn	1	3614	c-ch,eng-ong,on-ong,un-ong,ian-iang
不利	bù lì	1	3623	n-l,r-l
外部	wài bù	1	3639	an-ai
长大	zhǎng dà	1	3641	z-zh,an-ang
增多	zēng duō	1	3650	z-zh,en-eng,eng-ong
全民	quán mín	1	3655	uan-uang,in-ing
一贯	yī guàn	1	3656	g-k,uan-uang
专用	zhuān yòng	1	3658	z-zh,uan-uang,eng-ong,on-ong,un-ong
为期	wéi qī	1	3663	
外商	wài shāng	1	3665	an-ai,s-sh,an-ang
申购	shēn gòu	1	3686	s-sh,en-eng,g-k
阵地	zhèn dì	1	3697	z-zh,en-eng
新建	xīn jiàn	1	3701	in-ing,ian-iang
初期	chū qī	1	3708	c-ch
此事	cǐ shì	1	3710	c-ch,s-sh
车间	chē jiān	1	3716	c-ch,ian-iang
党建	dǎng jiàn	1	3721	an-ang,ian-iang
昆明	kūn míng	1	3725	g-k,un-ong,un-iong,in-ing
政委	zhèng wěi	1	3727	z-zh,en-eng,eng-ong
自治	zì zhì	1	3729	z-zh
球队	qiú duì	1	3730	
那边	nà bian	1	3740	n-l,ian-iang
男友	nán yǒu	1	3771	n-l,an-ang,an-ai
贵州	guì zhōu	1	3780	g-k,z-zh
税务	shuì wù	1	3786	s-sh
大哥	dà gē	1	3789	g-k
早日	zǎo rì	1	3792	z-zh,r-l
伦敦	lún dūn	1	3794	n-l,r-l,un-ong,un-iong
事项	shì xiàng	1	3798	s-sh,ian-iang
一一	yī yī	1	3801	
百万	bǎi wàn	1	3807	an-ai,an-ang
蒙古	měng gǔ	1	3810	en-eng,eng-ong,g-k
党风	dǎng fēng	1	3811	an-ang,h-f,en-eng,eng-ong
总部	zǒng bù	1	3812	z-zh,eng-ong,on-ong,un-ong
全军	quán jūn	1	3819	uan-uang,un-ong,un-iong
之内	zhī nèi	1	3820	z-zh,n-l
评为	píng wéi	1	3826	in-ing
重组	chóng zǔ	1	3835	c-ch,eng-ong,on-ong,un-ong,z-zh
享有	xiǎng yǒu	1	3836	ian-iang
国王	guó wáng	1	3837	g-k,an-ang
宁夏	níng xià	1	3838	n-l,in-ing
变为	biàn wéi	1	3847	ian-iang
北约	běi yuē	1	3848	
污水	wū shuǐ	1	3849	s-sh
处长	chù zhǎng	1	3857	c-ch,z-zh,an-ang
夺得	duó dé	1	3862	
街头	jiē tóu	1	3864	
南非	nán fēi	1	3866	n-l,an-ang,an-ai,h-f
民兵	mín bīng	1	3877	in-ing
女孩	nǚ hái	1	3879	n-l,h-f,an-ai
买家	mǎi jiā	1	3881	an-ai
组长	zǔ zhǎng	1	3893	z-zh,an-ang
所得	suǒ dé	1	3894	s-sh
海南	hǎi nán	1	3904	h-f,an-ai,n-l,an-ang
含有	hán yǒu	1	3908	h-f,an-ang,an-ai
外贸	wài mào	1	3913	an-ai
特区	tè qū	1	3918	
海水	hǎi shuǐ	1	3920	h-f,an-ai,s-sh
一体	yī tǐ	1	3924	
小事	xiǎo shì	1	3926	s-sh
信访	xìn fǎng	1	3954	in-ing,h-f,an-ang
办学	bàn xué	1	3955	an-ang,an-ai
临床	lín chuáng	1	3957	n-l,r-l,in-ing,c-ch,uan-uang
立足	lì zú	1	3959	n-l,r-l,z-zh
大海	dà hǎi	1	3960	h-f,an-ai
周边	zhōu biān	1	3961	z-zh,ian-iang
科教	kē jiào	1	3975	g-k
支队	zhī duì	1	3980	z-zh
提案	tí àn	1	3986	an-ang,an-ai
战线	zhàn xiàn	1	3994	z-zh,an-ang,an-ai,ian-iang
国会	guó huì	1	3997	g-k,h-f
县长	xiàn zhǎng	1	4005	ian-iang,z-zh,an-ang
小子	xiǎo zi	1	4007	z-zh
实用	shí yòng	1	4017	s-sh,eng-ong,on-ong,un-ong
不易	bù yì	1	4036	
特大	tè dà	1	4037	
年初	nián chū	1	4040	n-l,ian-iang,c-ch
抗战	kàng zhàn	1	4059	g-k,an-ang,z-zh,an-ai
分局	fēn jú	1	4060	h-f,en-eng
造林	zào lín	1	4067	z-zh,n-l,r-l,in-ing
从未	cóng wèi	1	4077	c-ch,eng-ong,on-ong,un-ong
小区	xiǎo qū	1	4094	
疾控	jí kòng	1	4102	g-k,eng-ong,on-ong,un-ong
协定	xié dìng	1	4109	in-ing
超越	chāo yuè	1	4118	c-ch
夜里	yè lǐ	1	4121	n-l,r-l
公社	gōng shè	1	4123	g-k,eng-ong,on-ong,un-ong,s-sh
路子	lù zi	1	4135	n-l,r-l,z-zh
政务	zhèng wù	1	4139	z-zh,en-eng,eng-ong
议长	yì zhǎng	1	4149	z-zh,an-ang
不然	bù rán	1	4152	r-l,an-ang,an-ai
一度	yī dù	1	4159	
郑州	zhèng zhōu	1	4162	z-zh,en-eng,eng-ong
英文	yīng wén	1	4167	in-ing,en-eng
警方	jǐng fāng	1	4169	in-ing,h-f,an-ang
天上	tiān shàng	1	4175	ian-iang,s-sh,an-ang
室内	shì nèi	1	4176	s-sh,n-l
法定	fǎ dìng	1	4180	h-f,in-ing
甘肃	gān sù	1	4185	g-k,an-ang,an-ai,s-sh
不由	bù yóu	1	4191	
退耕	tuì gēng	1	4215	g-k,en-eng,eng-ong
一线	yī xiàn	1	4216	ian-iang
社员	shè yuán	1	4222	s-sh,uan-uang
出国	chū guó	1	4228	c-ch,g-k
拉动	lā dòng	1	4233	n-l,r-l,eng-ong,on-ong,un-ong
算了	suàn le	1	4241	s-sh,uan-uang,n-l,r-l
为此	wèi cǐ	1	4244	c-ch
之上	zhī shàng	1	4251	z-zh,s-sh,an-ang
议案	yì àn	1	4256	an-ang,an-ai
法人	fǎ rén	1	4269	h-f,r-l,en-eng
一代	yī dài	1	4272	an-ai
首届	shǒu jiè	1	4275	s-sh
大军	dà jūn	1	4279	un-ong,un-iong
老爷	lǎo ye	1	4282	n-l,r-l
会员	huì yuán	1	4298	h-f,uan-uang
印尼	yìn ní	1	4300	in-ing,n-l
施行	shī xíng	1	4304	s-sh,in-ing
若是	ruò shì	1	4315	r-l,s-sh
早期	zǎo qī	1	4329	z-zh
肺炎	fèi yán	1	4338	h-f,an-ang,an-ai
进而	jìn ér	1	4340	in-ing
上门	shàng mén	1	4346	s-sh,an-ang,en-eng
整改	zhěng gǎi	1	4359	z-zh,en-eng,eng-ong,g-k,an-ai
长春	cháng chūn	1	4360	c-ch,an-ang,un-ong,un-iong
大幅	dà fú	1	4361	h-f
福州	fú zhōu	1	4365	h-f,z-zh
互利	hù lì	1	4378	h-f,n-l,r-l
地处	dì chǔ	1	4381	c-ch
利于	lì yú	1	4389	n-l,r-l
私营	sī yíng	1	4391	s-sh,in-ing
院校	yuàn xiào	1	4397	uan-uang
荷兰	hé lán	1	4398	h-f,n-l,r-l,an-ang,an-ai
全都	quán dōu	1	4402	uan-uang
自家	zì jiā	1	4409	z-zh
着重	zhuó zhòng	1	4419	z-zh,eng-ong,on-ong,un-ong
边防	biān fáng	1	4420	ian-iang,h-f,an-ang
中部	zhōng bù	1	4422	z-zh,eng-ong,on-ong,un-ong
新兴	xīn xīng	1	4423	in-ing
希腊	xī là	1	4424	n-l,r-l
办案	bàn àn	1	4440	an-ang,an-ai
抗日	kàng rì	1	4447	g-k,an-ang,r-l
东亚	dōng yà	1	4451	eng-ong,on-ong,un-ong
总裁	zǒng cái	1	4458	z-zh,eng-ong,on-ong,un-ong,c-ch,an-ai
太原	tài yuán	1	4461	an-ai,uan-uang
单一	dān yī	1	4464	an-ang,an-ai
养老	yǎng lǎo	1	4469	an-ang,n-l,r-l
党组	dǎng zǔ	1	4471	an-ang,z-zh
八一	bā yī	1	4478	
指数	zhǐ shù	1	4481	z-zh,s-sh
内阁	nèi gé	1	4482	n-l,g-k
节水	jié shuǐ	1	4492	s-sh
招生	zhāo shēng	1	4494	z-zh,s-sh,en-eng,eng-ong
景区	jǐng qū	1	4501	in-ing
增产	zēng chǎn	1	4512	z-zh,en-eng,eng-ong,c-ch,an-ang,an-ai
干警	gàn jǐng	1	4516	g-k,an-ang,an-ai,in-ing
国债	guó zhài	1	4518	g-k,z-zh,an-ai
向上	xiàng shàng	1	4522	ian-iang,s-sh,an-ang
不及	bù jí	1	4540	
境外	jìng wài	1	4544	in-ing,an-ai
就此	jiù cǐ	1	4547	c-ch
青海	qīng hǎi	1	4553	in-ing,h-f,an-ai
年前	nián qián	1	4558	n-l,ian-iang
吉林	jí lín	1	4575	n-l,r-l,in-ing
估值	gū zhí	1	4582	g-k,z-zh
大楼	dà lóu	1	4596	n-l,r-l
下列	xià liè	1	4601	n-l,r-l
环比	huán bǐ	1	4607	h-f,uan-uang
民事	mín shì	1	4610	in-ing,s-sh
实效	shí xiào	1	4612	s-sh
城区	chéng qū	1	4613	c-ch,en-eng,eng-ong
有点	yǒu diǎn	1	4621	ian-iang
深受	shēn shòu	1	4631	s-sh,en-eng
签字	qiān zì	1	4632	ian-iang,z-zh
用来	yòng lái	1	4634	eng-ong,on-ong,un-ong,n-l,r-l,an-ai
歌声	gē shēng	1	4635	g-k,s-sh,en-eng,eng-ong
欧元	ōu yuán	1	4636	uan-uang
强度	qiáng dù	1	4654	ian-iang
国产	guó chǎn	1	4655	g-k,c-ch,an-ang,an-ai
制品	zhì pǐn	1	4656	z-zh,in-ing
七一	qī yī	1	4662	
太子	tài zǐ	1	4671	an-ai,z-zh
兰州	lán zhōu	1	4677	n-l,r-l,an-ang,an-ai,z-zh
自行	zì xíng	1	4678	z-zh,in-ing
改制	gǎi zhì	1	4687	g-k,an-ai,z-zh
注入	zhù rù	1	4690	z-zh,r-l
驻华	zhù huá	1	4698	z-zh,h-f
伸手	shēn shǒu	1	4699	s-sh,en-eng
发电	fā diàn	1	4700	h-f,ian-iang
不定	bù dìng	1	4703	in-ing
奖金	jiǎng jīn	1	4708	ian-iang,in-ing
本国	běn guó	1	4711	en-eng,g-k
师生	shī shēng	1	4714	s-sh,en-eng,eng-ong
军眷	jūn juàn	1	4717	un-ong,un-iong,uan-uang
历陈	lì chén	1	4720	n-l,r-l,c-ch,en-eng
违纪	wéi jì	1	4722	
化工	huà gōng	1	4726	h-f,g-k,eng-ong,on-ong,un-ong
花钱	huā qián	1	4730	h-f,ian-iang
营销	yíng xiāo	1	4732	in-ing
收取	shōu qǔ	1	4735	s-sh
民办	mín bàn	1	4742	in-ing,an-ang,an-ai
融资	róng zī	1	4744	r-l,eng-ong,on-ong,un-ong,z-zh
政法	zhèng fǎ	1	4745	z-zh,en-eng,eng-ong,h-f
呼声	hū shēng	1	4746	h-f,s-sh,en-eng,eng-ong
老年	lǎo nián	1	4747	n-l,r-l,ian-iang
增幅	zēng fú	1	4751	z-zh,en-eng,eng-ong,h-f
眼看	yǎn kàn	1	4764	an-ang,an-ai,g-k
此前	cǐ qián	1	4783	c-ch,ian-iang
税费	shuì fèi	1	4797	s-sh,h-f
输出	shū chū	1	4800	s-sh,c-ch
开门	kāi mén	1	4801	g-k,an-ai,en-eng
时空	shí kōng	1	4804	s-sh,g-k,eng-ong,on-ong,un-ong
有害	yǒu hài	1	4805	h-f,an-ai
即可	jí kě	1	4807	g-k
省区	shěng qū	1	4813	s-sh,en-eng,eng-ong
将士	jiàng shì	1	4825	ian-iang,s-sh
干事	gàn shi	1	4828	g-k,an-ang,an-ai,s-sh
长官	zhǎng guān	1	4830	z-zh,an-ang,g-k,uan-uang
民航	mín háng	1	4837	in-ing,h-f,an-ang
入党	rù dǎng	1	4863	r-l,an-ang
收回	shōu huí	1	4866	s-sh,h-f
态势	tài shì	1	4881	an-ai,s-sh
台上	tái shàng	1	4888	an-ai,s-sh,an-ang
旨在	zhǐ zài	1	4900	z-zh,an-ai
